x0,x1,y,x2,x3,x4,x5,x6,x7
A0,A1,59,2.0,15,1.06,1,98,425.0
A0,A0,174,2.0,22,0.98,1,0,388.0
A1,A1,125,3.0,17,0.19,1,0,216.28571428571428
A1,A1,65,14.0,6,0.16,1,0,325.2857142857143
A4,A0,100,2.0,18,,1,296,432.0
A0,A0,110,1.0,3,0.07,1,0,254.85714285714286
A0,A0,118,3.0,103,4.02,1,17,431.2857142857143
A1,A0,175,14.0,3,2.25,1,0,430.85714285714283
A1,A1,52,2.0,29,0.5,4,335,422.85714285714283
A0,A0,160,30.0,2,0.07,96,336,393.0
A0,A1,49,7.0,1,0.03,2,0,283.14285714285717
A1,A0,100,5.0,0,,1,0,
A1,A1,70,3.0,12,0.65,2,0,382.57142857142856
A0,A0,225,2.0,0,,1,17,
A1,,105,14.0,0,,1,0,
A1,A0,250,7.0,10,0.43,1,83,426.42857142857144
A1,A1,60,20.0,2,0.08,1,0,325.0
,A0,110,4.0,1,0.13,1,0,398.85714285714283
A1,A1,47,4.0,36,1.28,1,0,378.2857142857143
A0,A0,90,8.0,1,0.03,1,0,272.85714285714283
A0,A0,360,1.0,13,0.28,1,188,250.85714285714286
A1,A2,25,1.0,0,,1,0,
A1,A0,100,5.0,85,1.84,1,269,428.7142857142857
A0,A0,159,4.0,6,0.23,1,0,332.7142857142857
A1,A1,58,2.0,256,5.96,4,38,428.85714285714283
A0,A0,2250,2.0,20,0.82,2,341,428.7142857142857
A1,A0,100,1.0,4,0.48,1,35,410.85714285714283
A0,A2,85,1.0,5,0.36,2,83,394.42857142857144
A0,A0,550,1.0,57,,3,267,423.0
A1,A1,37,1.0,202,3.74,1,73,431.0
A1,A1,100,30.0,5,0.09,1,296,391.85714285714283
A0,A0,95,1.0,51,6.95,1,1,431.85714285714283
A1,A0,155,2.0,94,2.5,1,218,427.7142857142857
A0,A0,80,3.0,3,0.06,1,0,333.14285714285717
A1,A0,145,3.0,147,3.62,1,235,431.2857142857143
A0,A1,75,1.0,14,1.25,1,0,408.57142857142856
A1,A0,78,30.0,1,,1,6,385.85714285714283
A1,A1,65,2.0,71,1.57,4,170,424.14285714285717
A2,A1,55,2.0,16,0.46,1,0,363.0
A1,A1,120,1.0,96,3.9,1,53,429.0
A1,A0,180,1.0,3,,1,0,419.14285714285717
A1,A0,120,4.0,0,,1,65,
A1,A0,139,1.0,10,0.94,9,20,427.7142857142857
A0,A0,147,7.0,10,0.86,2,11,421.57142857142856
A1,A1,65,10.0,94,2.4,2,0,334.14285714285717
A0,A0,269,30.0,0,,232,310,
A0,A1,115,2.0,4,,1,0,301.14285714285717
A0,A0,200,21.0,0,,1,0,
A0,A0,399,4.0,0,,1,248,
A0,A0,85,1.0,25,0.93,1,0,329.42857142857144
A0,A1,95,5.0,64,0.88,1,316,430.7142857142857
A0,A0,399,1.0,36,4.29,1,201,429.85714285714283
A1,A1,70,2.0,41,2.73,1,14,430.85714285714283
A0,A0,140,3.0,25,0.33,1,157,196.71428571428572
A1,A0,150,7.0,0,,1,0,
A1,A2,30,2.0,5,0.55,6,352,419.57142857142856
A1,A0,109,4.0,0,,1,0,
A0,A1,68,30.0,0,,8,336,
A0,A0,385,5.0,44,,1,180,425.7142857142857
A0,A1,200,2.0,13,1.82,3,224,427.42857142857144
A0,A0,175,7.0,2,0.79,1,188,424.0
A0,A0,200,4.0,36,0.57,1,248,427.7142857142857
A0,A0,170,29.0,0,,96,324,
A0,A1,100,2.0,1,0.05,1,0,353.14285714285717
A0,A0,99,3.0,5,0.07,1,365,196.57142857142858
A0,A0,200,1.0,1,,1,0,268.57142857142856
A0,,280,2.0,53,2.29,2,12,431.2857142857143
A2,A0,151,2.0,33,4.21,1,309,431.85714285714283
A0,A0,129,1.0,198,5.63,1,21,431.7142857142857
A4,A1,40,2.0,86,10.12,1,56,430.14285714285717
A1,A1,89,1.0,2,0.43,3,16,414.14285714285717
A0,A0,200,1.0,1,0.02,1,0,167.57142857142858
A2,A1,50,1.0,2,2.0,1,35,431.85714285714283
A2,A1,45,3.0,3,,2,132,430.0
A2,A1,58,3.0,20,,3,88,426.0
A0,A0,95,2.0,2,1.33,2,0,431.0
A1,A0,69,5.0,9,0.2,1,0,300.57142857142856
A1,A1,80,3.0,5,0.36,1,13,405.85714285714283
A3,A0,110,3.0,7,0.2,1,42,427.85714285714283
A2,A1,75,7.0,0,,1,0,
A1,A0,85,2.0,1,0.03,1,0,300.85714285714283
A3,A1,49,2.0,2,,1,0,430.85714285714283
A0,A0,150,5.0,1,0.04,1,0,332.7142857142857
A2,A0,88,3.0,7,0.28,1,0,367.57142857142856
A1,A0,200,4.0,0,,1,0,
A1,A0,200,2.0,0,,1,10,
A2,A1,40,1.0,1,0.21,1,37,411.57142857142856
A0,A0,289,30.0,0,,232,341,
A3,A1,35,5.0,3,1.2,2,62,431.14285714285717
A1,A0,275,30.0,2,0.68,1,77,423.2857142857143
A0,A0,175,2.0,142,2.39,2,339,430.7142857142857
A1,A0,4200,60.0,0,,1,90,
A1,A2,99,3.0,0,,1,0,
A2,A0,99,1.0,14,7.12,1,138,431.57142857142856
A0,A0,230,4.0,41,,1,236,430.85714285714283
A1,A0,82,1.0,15,,1,16,426.0
A0,A1,50,1.0,1,0.02,2,0,223.0
A2,A1,45,6.0,1,0.5,1,14,423.57142857142856
A1,A1,51,1.0,2,,1,0,243.71428571428572
A1,A0,375,20.0,2,0.25,2,0,405.2857142857143
A1,A1,70,7.0,0,,9,365,
A1,A1,65,7.0,10,0.28,1,0,349.85714285714283
A2,A1,89,3.0,2,0.71,2,208,420.14285714285717
A0,A0,224,7.0,10,,1,0,431.7142857142857
A2,A0,80,10.0,81,0.98,2,40,426.57142857142856
A0,A0,200,30.0,0,,91,311,
A1,A1,40,7.0,8,2.05,13,198,428.57142857142856
A0,A0,499,4.0,5,,1,194,427.2857142857143
A0,A0,135,365.0,0,,1,365,
A2,A1,80,3.0,4,0.36,1,342,405.2857142857143
A0,,550,2.0,0,,1,0,
A1,A0,525,2.0,1,0.03,4,189,297.2857142857143
A2,A1,85,2.0,188,3.75,2,2,431.42857142857144
A1,A0,500,3.0,3,2.25,1,347,429.85714285714283
A0,A0,300,1.0,6,0.06,3,115,430.57142857142856
A0,A0,80,1.0,0,,1,1,
A1,A1,85,8.0,0,,1,0,
A1,A1,44,6.0,4,0.23,1,5,425.57142857142856
A1,A2,22,30.0,0,,7,365,
A0,A0,200,2.0,3,0.13,1,2,367.85714285714283
A0,A0,218,5.0,81,2.1,2,185,430.7142857142857
A1,A1,46,2.0,55,1.24,1,346,405.2857142857143
A0,,147,3.0,13,0.96,1,0,431.42857142857144
A0,A1,70,1.0,325,6.19,1,108,429.2857142857143
A0,A1,100,7.0,2,0.04,1,0,221.57142857142858
A0,A0,650,1.0,0,,9,298,
A1,A2,39,1.0,0,,6,28,
A2,A1,75,1.0,31,,3,89,431.85714285714283
A1,A1,60,2.0,32,1.15,1,0,375.85714285714283
A3,A1,80,3.0,4,0.6,1,155,423.85714285714283
A0,A0,210,1.0,2,0.28,1,359,428.0
A1,A0,129,5.0,2,0.04,1,0,229.85714285714286
A0,A0,175,30.0,2,,96,281,426.42857142857144
A0,A1,90,2.0,12,0.71,2,338,392.85714285714283
A3,A0,300,1.0,0,,1,365,
A1,A0,250,5.0,7,0.11,1,195,331.14285714285717
A1,A0,208,30.0,0,,27,239,
A1,A0,120,3.0,0,,3,0,
A0,A0,295,30.0,2,0.06,6,0,353.7142857142857
A0,A1,59,7.0,1,,1,0,280.85714285714283
A0,A0,200,2.0,144,2.07,1,263,431.57142857142856
A0,A0,189,29.0,1,0.94,327,325,427.7142857142857
A0,A0,250,1.0,0,,1,0,
A1,A1,60,15.0,0,,1,53,
A0,,95,1.0,2,1.3,5,23,429.42857142857144
A1,A0,85,2.0,10,0.21,1,0,398.42857142857144
A1,A0,135,2.0,18,0.64,1,0,347.0
A0,A0,165,6.0,5,0.16,1,0,356.2857142857143
A0,A1,45,1.0,10,0.19,1,0,283.85714285714283
A0,A1,90,1.0,58,2.68,2,10,428.7142857142857
A1,,60,10.0,1,,1,365,402.14285714285717
A0,A1,250,4.0,0,,1,0,
A0,A1,95,4.0,20,0.51,1,69,392.14285714285717
A1,A1,100,1.0,8,3.0,1,179,431.57142857142856
A2,A1,58,1.0,62,,9,279,429.85714285714283
A2,A0,100,1.0,4,0.34,1,0,388.85714285714283
A0,A0,799,5.0,3,1.73,1,346,427.14285714285717
A1,A1,80,5.0,18,0.72,1,312,370.0
A2,A1,47,30.0,0,,37,1,
A1,A0,225,3.0,12,0.55,1,47,432.0
A0,A1,150,3.0,54,2.67,3,24,429.7142857142857
A1,A1,75,1.0,1,0.08,1,158,377.85714285714283
A0,A0,115,30.0,5,0.14,10,289,340.7142857142857
A0,A0,140,3.0,1,1.0,1,3,429.0
A0,A1,59,2.0,5,0.43,1,0,405.2857142857143
A0,A0,160,1.0,18,0.95,1,180,429.85714285714283
A1,A0,110,1.0,3,0.06,1,0,242.0
A0,A1,80,14.0,0,,1,0,
A1,A2,44,2.0,155,2.11,1,325,431.0
A1,A1,159,1.0,73,,1,166,428.85714285714283
A0,A0,70,2.0,7,0.19,1,0,301.14285714285717
A0,A1,99,2.0,0,,1,0,
A1,A0,167,3.0,4,0.19,1,326,405.2857142857143
A0,A1,95,4.0,7,0.11,1,0,393.0
A2,A0,130,4.0,45,,1,170,428.85714285714283
A1,A0,70,1.0,23,3.27,1,0,409.0
A0,A1,45,3.0,13,0.21,1,0,248.71428571428572
A0,A0,174,3.0,177,2.62,3,165,428.14285714285717
A1,A1,1100,1.0,1,0.03,1,365,284.85714285714283
A2,A1,59,30.0,2,0.38,2,0,412.0
A0,A0,120,27.0,4,,1,153,423.0
A0,A0,150,1.0,136,3.71,1,248,429.57142857142856
A2,A0,89,10.0,10,0.18,1,222,416.0
A1,A1,55,1.0,11,0.92,1,0,423.85714285714283
A1,A0,162,2.0,123,3.47,1,282,430.57142857142856
A2,A1,35,30.0,2,0.56,37,32,430.85714285714283
A0,A1,88,1.0,5,,1,158,415.7142857142857
A0,A0,150,2.0,17,0.71,1,338,424.2857142857143
A0,A0,195,2.0,80,2.04,1,14,428.85714285714283
A0,A1,42,2.0,34,,4,101,422.2857142857143
A0,A1,70,3.0,4,0.11,1,0,284.2857142857143
A1,A0,895,2.0,1,1.0,1,28,431.0
A2,A0,49,2.0,59,,1,24,429.14285714285717
A0,A0,170,4.0,0,,1,0,
A0,A0,150,14.0,0,,1,0,
A0,A1,49,3.0,19,0.99,2,211,430.57142857142856
A0,A1,799,3.0,3,,12,365,339.7142857142857
A1,A1,80,2.0,25,0.95,2,68,430.0
A0,A1,150,1.0,1,0.02,1,0,225.42857142857142
A1,A0,100,2.0,3,0.2,1,2,414.57142857142856
A0,A0,250,2.0,5,5.0,1,188,431.0
A0,A0,179,5.0,3,3.0,1,76,429.0
A1,A1,149,1.0,1,0.08,2,357,375.57142857142856
A0,A0,10000,30.0,0,,1,83,
A1,A1,90,2.0,5,0.24,3,310,387.85714285714283
A1,A0,125,30.0,26,0.38,1,264,430.14285714285717
A1,A1,100,3.0,0,,1,0,
A1,A1,70,2.0,6,0.12,1,365,425.0
A2,A0,100,1.0,13,3.28,1,183,430.14285714285717
A1,A0,125,14.0,15,0.41,1,32,429.14285714285717
A2,A0,109,2.0,3,1.15,1,0,425.85714285714283
A2,A0,62,2.0,1,0.29,1,0,417.57142857142856
A1,A1,77,7.0,1,0.02,1,0,233.57142857142858
A2,A1,69,3.0,0,,1,73,
A2,A1,65,1.0,18,1.11,1,278,371.7142857142857
A1,A0,55,2.0,15,0.77,1,0,361.2857142857143
A0,A1,120,1.0,9,0.35,4,89,395.85714285714283
A1,A0,85,3.0,33,0.97,8,356,419.85714285714283
A1,A0,95,3.0,4,0.23,2,108,405.42857142857144
A1,A0,175,10.0,8,0.17,1,0,386.57142857142856
A0,A1,45,1.0,50,1.32,1,90,429.85714285714283
A0,A0,150,2.0,0,,1,0,
A0,A0,2000,30.0,4,0.12,11,365,310.7142857142857
A1,A1,110,6.0,50,3.55,1,0,425.85714285714283
A0,A0,129,2.0,179,2.99,1,179,427.7142857142857
A0,A1,54,2.0,6,0.31,3,5,368.0
A1,A0,185,1.0,0,,1,0,
A1,A1,70,30.0,0,,1,0,
A1,A0,129,2.0,5,0.36,1,0,382.85714285714283
A1,A1,70,2.0,16,0.85,1,3,424.85714285714283
A1,A1,46,2.0,18,0.42,1,0,421.7142857142857
A4,A0,105,3.0,69,1.49,1,343,428.85714285714283
A1,A0,120,2.0,34,2.49,1,23,429.85714285714283
A0,A0,200,2.0,26,,1,0,342.85714285714283
A1,A1,65,1.0,0,,1,0,
A0,A0,250,5.0,3,,1,263,429.0
A1,A0,150,2.0,0,,1,365,
A2,A1,50,1.0,424,8.86,5,0,399.85714285714283
A1,A0,115,2.0,4,1.29,1,46,430.0
A2,A1,82,1.0,2,0.31,5,85,427.85714285714283
A0,A1,70,2.0,200,3.92,1,202,430.7142857142857
A1,A1,40,1.0,73,1.23,2,190,427.7142857142857
A0,A0,220,3.0,2,2.0,1,54,431.14285714285717
A2,A0,450,2.0,32,2.35,2,315,431.85714285714283
A1,A0,150,2.0,141,3.79,1,299,431.7142857142857
A0,A1,65,2.0,41,0.43,2,59,428.85714285714283
A1,A1,70,1.0,5,0.85,2,111,429.57142857142856
A1,A1,200,1.0,2,0.08,1,178,417.85714285714283
A1,A0,150,13.0,0,,1,0,
A1,A1,99,1.0,8,,2,0,231.28571428571428
A1,A1,72,3.0,6,,1,83,272.2857142857143
A3,A0,105,2.0,38,0.5,13,365,430.42857142857144
A1,A1,50,1.0,9,6.43,1,60,431.85714285714283
A2,A1,75,1.0,11,,3,88,431.0
A1,A0,185,5.0,60,1.3,1,0,417.57142857142856
A1,A0,190,4.0,26,1.18,1,145,429.85714285714283
A1,A0,480,1.0,11,1.3,4,63,428.2857142857143
A2,A1,48,2.0,39,1.91,1,231,430.57142857142856
A0,A0,225,2.0,12,1.07,1,5,430.85714285714283
A1,A0,79,1.0,65,3.78,3,92,429.0
A1,A0,125,1.0,0,,1,0,
A2,A1,75,1.0,1,0.12,3,173,395.42857142857144
A1,A0,100,3.0,6,0.43,1,3,424.2857142857143
A0,A0,350,31.0,1,0.18,33,327,408.57142857142856
A0,A0,239,1.0,272,5.98,1,305,431.85714285714283
A0,A1,90,2.0,6,0.16,1,0,289.85714285714283
A1,A0,109,2.0,117,3.22,1,51,429.85714285714283
A1,A1,50,1.0,0,,2,134,
A0,A0,130,1.0,2,0.08,1,0,321.14285714285717
A1,A1,80,1.0,62,4.83,2,58,429.85714285714283
A1,A1,36,1.0,8,3.69,1,192,429.85714285714283
A1,A0,111,4.0,2,0.05,1,0,277.42857142857144
A0,A0,150,30.0,11,0.2,39,313,416.7142857142857
A2,A0,250,2.0,0,,1,160,
A1,A0,115,2.0,7,,1,0,405.14285714285717
A0,A1,60,30.0,0,,9,343,
A2,A1,45,1.0,40,7.79,4,30,432.0
A0,A0,150,30.0,6,0.32,91,126,426.57142857142856
A0,A1,83,2.0,15,,3,1,421.0
A0,A0,175,3.0,21,1.3,1,42,428.0
A1,A1,70,1.0,2,,1,0,223.0
A2,A0,104,2.0,166,,1,195,429.7142857142857
A0,A0,145,2.0,61,1.4,1,0,344.0
A1,A2,45,4.0,31,0.37,1,0,322.42857142857144
A0,A1,85,4.0,1,0.02,1,0,216.14285714285714
A1,A0,99,4.0,0,,1,22,
A2,A0,150,3.0,2,0.04,1,0,232.85714285714286
A1,A1,45,2.0,0,,3,139,
A0,A0,100,1.0,11,2.13,1,0,430.0
A1,A0,100,3.0,5,0.11,1,0,298.2857142857143
A0,A1,85,3.0,47,2.77,6,0,429.85714285714283
A1,A1,75,2.0,2,,2,7,368.85714285714283
A0,A1,275,2.0,8,0.31,2,0,398.85714285714283
A1,A0,160,5.0,5,0.11,1,0,380.85714285714283
A1,A0,100,7.0,9,0.1,1,0,273.42857142857144
A1,A1,78,4.0,190,2.3,2,188,405.57142857142856
A0,A0,300,1.0,5,,1,352,428.57142857142856
A2,A0,159,2.0,22,1.83,7,58,427.85714285714283
A3,A0,103,2.0,19,5.7,1,75,430.57142857142856
A1,A0,315,2.0,117,4.44,4,262,431.14285714285717
A0,A1,75,2.0,3,0.08,1,0,301.57142857142856
A1,A1,165,1.0,2,0.09,4,342,392.85714285714283
A0,A0,180,3.0,17,3.75,1,281,429.2857142857143
A1,A1,55,5.0,37,1.16,2,72,430.85714285714283
A1,A0,450,3.0,5,1.06,1,43,428.42857142857144
A2,,85,3.0,33,3.07,1,44,428.85714285714283
A1,A1,80,1.0,0,,1,0,
A1,A0,103,3.0,35,1.52,1,291,420.85714285714283
A3,A0,71,90.0,10,0.41,7,310,417.42857142857144
A0,A0,100,2.0,17,2.12,1,18,431.0
A0,,600,30.0,0,,1,319,
A1,A1,80,2.0,108,1.93,2,4,426.7142857142857
A0,A1,150,2.0,21,,3,333,423.2857142857143
A1,A0,150,7.0,15,,1,280,425.7142857142857
A0,A0,367,2.0,1,1.0,1,229,429.57142857142856
A1,A1,100,1.0,0,,1,0,
A1,A1,55,1.0,18,1.87,4,161,431.0
A0,A0,1100,30.0,34,1.94,2,333,430.85714285714283
A2,A1,85,1.0,24,2.31,9,341,428.85714285714283
A1,A0,140,2.0,7,2.63,1,157,427.85714285714283
A0,A0,160,2.0,5,,1,70,420.85714285714283
A4,A1,40,30.0,6,0.12,2,354,417.85714285714283
A0,A0,328,2.0,145,3.05,1,298,428.2857142857143
A2,A1,90,1.0,1,1.0,6,365,429.85714285714283
A0,A0,125,7.0,12,0.38,1,0,421.85714285714283
A0,A1,325,1.0,0,,1,0,
A1,A0,120,5.0,4,0.09,1,10,405.0
A1,A1,60,1.0,2,0.05,2,0,249.14285714285714
A1,A1,45,1.0,87,2.5,15,305,431.14285714285717
A0,A1,65,5.0,7,0.22,1,80,372.0
A1,A0,97,3.0,62,1.23,1,326,429.85714285714283
A0,A1,99,3.0,79,2.75,1,107,429.85714285714283
A0,A0,130,2.0,3,0.1,1,0,303.0
A0,A0,350,3.0,53,0.79,1,87,392.2857142857143
A2,A1,70,5.0,9,,2,138,429.7142857142857
A2,A0,140,5.0,15,0.19,1,260,426.57142857142856
A1,A1,37,7.0,2,0.05,1,0,278.14285714285717
A1,A1,30,3.0,2,0.11,1,0,353.0
A1,A2,30,18.0,8,1.89,1,27,429.85714285714283
A1,A0,110,2.0,26,2.21,2,267,430.2857142857143
A1,A0,210,7.0,7,0.3,1,50,425.7142857142857
A0,A0,175,4.0,0,,1,0,
A0,A0,190,1.0,2,0.05,1,0,286.14285714285717
A1,A1,65,1.0,8,3.87,1,3,428.2857142857143
A2,A1,100,2.0,63,2.37,10,335,432.0
A1,A2,80,3.0,0,,1,0,
A2,A1,80,3.0,8,,4,342,405.57142857142856
A1,A1,85,1.0,31,,3,279,430.85714285714283
A0,A0,125,1.0,78,2.7,1,40,429.7142857142857
A1,A1,50,10.0,0,,1,359,
A0,A0,180,7.0,5,0.39,1,34,387.57142857142856
A1,A0,250,6.0,1,0.05,1,0,342.2857142857143
A1,A1,935,1.0,0,,1,0,
A0,A0,300,31.0,1,0.16,33,248,405.42857142857144
A0,A0,220,4.0,0,,1,0,
A1,A0,100,1.0,68,3.74,1,5,428.7142857142857
A2,A0,140,2.0,13,,1,0,179.0
A2,A1,50,1.0,0,,1,0,
A0,A0,175,3.0,18,1.13,1,175,427.85714285714283
A1,A1,90,30.0,1,0.23,6,281,413.57142857142856
A0,A1,46,2.0,9,,1,0,320.7142857142857
A2,A0,95,3.0,8,0.67,1,3,427.0
A0,A0,60,1.0,0,,1,0,
A1,A1,65,3.0,2,0.05,1,0,248.85714285714286
A1,A0,299,2.0,18,0.38,1,0,316.0
A0,A0,178,1.0,7,3.23,1,0,427.42857142857144
A1,A1,55,4.0,8,0.35,2,364,396.57142857142856
A0,A1,70,1.0,0,,2,165,
A0,A0,400,3.0,0,,1,0,
A0,A0,250,5.0,1,0.14,1,0,402.14285714285717
A1,A1,35,7.0,4,1.19,13,260,430.42857142857144
A0,A1,100,1.0,11,0.31,1,0,284.0
A0,A0,188,30.0,3,0.2,1,0,384.14285714285717
A2,A2,37,1.0,18,0.75,6,365,431.2857142857143
A1,A0,140,1.0,9,3.86,1,200,429.85714285714283
A0,A0,250,1.0,3,0.11,1,0,316.7142857142857
A0,A0,280,30.0,0,,96,332,
A2,A1,60,1.0,92,4.26,6,362,426.42857142857144
A0,A0,239,3.0,17,0.49,2,212,426.42857142857144
A1,A1,60,4.0,0,,1,0,
A0,A1,100,1.0,0,,1,0,
A0,A0,137,29.0,0,,327,361,
A1,A0,134,2.0,17,0.8,1,0,424.2857142857143
A3,A1,40,2.0,62,,4,44,430.0
A3,A1,67,3.0,0,,2,113,
A0,A1,92,1.0,140,4.29,2,152,429.0
A0,A0,200,2.0,71,5.23,1,230,429.14285714285717
A1,A1,80,2.0,28,2.09,6,160,421.42857142857144
A1,A1,45,21.0,14,0.27,2,48,407.0
A0,A0,270,3.0,23,,1,17,429.7142857142857
A0,A0,650,30.0,36,0.48,1,256,430.7142857142857
A1,A1,98,3.0,0,,5,361,
A0,,190,2.0,191,2.6,1,282,429.85714285714283
A1,A1,55,1.0,0,,1,0,
A0,A1,150,2.0,8,0.16,1,364,377.7142857142857
A0,A0,161,2.0,8,0.18,1,0,278.57142857142856
A0,A0,150,30.0,1,0.56,50,180,424.42857142857144
A0,A1,99,1.0,180,4.86,2,2,429.57142857142856
A1,A0,135,4.0,49,2.31,2,3,423.42857142857144
A0,A0,125,30.0,0,,1,242,
A1,A1,49,1.0,77,,3,239,431.85714285714283
A0,A0,900,3.0,1,1.0,1,292,431.7142857142857
A2,A0,135,2.0,68,4.27,1,89,430.0
A0,A1,105,7.0,93,1.06,1,70,427.57142857142856
A1,A0,1369,1.0,0,,1,349,
A0,A1,77,1.0,52,2.41,1,198,430.85714285714283
A0,A1,58,3.0,27,0.54,1,0,297.7142857142857
A0,A1,65,1.0,11,0.24,2,0,264.7142857142857
A1,A0,600,3.0,24,2.27,1,139,431.0
A0,A1,100,1.0,0,,6,299,
A0,A0,175,30.0,1,0.15,3,3,403.14285714285717
A1,A1,70,2.0,45,0.6,3,0,353.0
A0,A0,150,5.0,3,0.38,1,0,400.85714285714283
A1,A1,438,1.0,43,0.46,11,363,419.85714285714283
A0,A0,255,2.0,1,,1,341,235.0
A0,A0,200,3.0,6,0.16,1,0,289.57142857142856
A1,A1,40,3.0,3,0.09,1,0,330.85714285714283
A2,A1,40,30.0,0,,43,313,
A1,A1,53,21.0,24,0.49,8,114,426.57142857142856
A1,A0,325,3.0,169,,1,277,431.0
A0,A0,199,2.0,70,2.65,1,263,428.7142857142857
A0,A0,120,2.0,4,0.11,1,0,284.0
A0,A0,198,2.0,22,0.64,1,8,430.85714285714283
A0,A1,175,3.0,1,0.07,1,0,372.57142857142856
A1,A1,100,7.0,10,1.38,1,353,430.0
A0,A0,225,3.0,0,,1,87,
A1,A0,150,3.0,6,0.27,1,0,379.42857142857144
A0,A0,162,2.0,6,2.2,1,66,429.85714285714283
A2,A0,80,2.0,86,3.83,1,115,430.85714285714283
A1,A0,88,30.0,4,0.38,1,126,412.7142857142857
A1,A0,220,2.0,0,,2,0,
A1,,120,2.0,2,,1,0,353.14285714285717
A1,A1,109,1.0,73,,3,284,429.85714285714283
A1,A0,150,4.0,42,0.62,2,0,428.14285714285717
A0,A0,125,2.0,34,3.11,1,12,426.85714285714283
A0,A0,180,28.0,0,,1,0,
A2,A1,50,2.0,2,1.62,1,89,430.0
A1,A1,62,2.0,324,4.3,1,267,430.57142857142856
A1,A1,50,30.0,4,,10,365,414.85714285714283
A0,,425,1.0,0,,14,351,
A1,A1,50,1.0,6,0.21,1,0,387.14285714285717
A0,A0,180,2.0,18,0.42,1,29,428.42857142857144
A0,,432,1.0,20,3.35,1,325,429.85714285714283
A0,A1,70,1.0,209,6.45,1,203,431.7142857142857
,A0,100,3.0,102,2.82,1,31,430.7142857142857
A0,A0,120,30.0,3,0.26,20,342,430.85714285714283
A1,A1,55,3.0,13,0.43,1,0,321.85714285714283
A1,A0,120,2.0,5,0.12,1,0,265.14285714285717
A1,A0,135,2.0,89,4.14,2,139,431.57142857142856
A0,A1,93,3.0,1,,1,0,347.14285714285717
A2,A1,101,1.0,0,,3,361,
A0,A0,175,7.0,15,0.34,1,0,379.85714285714283
A2,A0,215,2.0,59,0.94,1,335,431.0
A2,A1,50,1.0,0,,1,308,
A0,A0,175,30.0,3,,50,342,428.57142857142856
A0,A0,500,1.0,5,0.15,1,361,391.2857142857143
A2,A0,90,14.0,0,,1,0,
A2,A0,250,2.0,48,1.93,1,280,430.85714285714283
A1,A1,80,2.0,0,,1,0,
A1,A0,185,2.0,39,1.5,1,0,404.42857142857144
A0,A0,350,1.0,10,,1,163,430.57142857142856
A2,A1,40,7.0,19,0.52,12,251,429.85714285714283
A1,A0,125,7.0,56,0.93,1,188,424.2857142857143
A0,A0,148,3.0,9,,1,8,408.57142857142856
A0,A0,200,3.0,3,0.79,2,0,417.57142857142856
A0,A1,45,30.0,2,0.04,1,0,231.0
A0,A1,120,5.0,0,,1,8,
A2,A2,35,5.0,11,0.78,5,90,424.42857142857144
A0,A1,169,7.0,4,1.97,13,323,428.7142857142857
A0,A0,155,4.0,4,0.08,1,0,232.14285714285714
A0,A0,180,1.0,0,,1,0,
A0,A0,150,3.0,2,0.04,1,0,279.7142857142857
A0,A0,225,4.0,7,0.19,1,0,399.42857142857144
A0,A0,150,5.0,48,,1,0,431.42857142857144
A3,A1,50,2.0,4,0.21,1,0,353.14285714285717
A1,A1,29,1.0,51,2.1,1,16,426.7142857142857
A1,A0,155,5.0,22,0.28,1,189,423.42857142857144
A1,A0,250,3.0,16,0.49,1,3,422.85714285714283
A2,A0,88,1.0,0,,2,50,
A1,A1,100,1.0,0,,1,35,
A1,A1,65,1.0,1,1.0,1,88,431.0
A0,A2,60,2.0,0,,1,0,
A0,A1,68,1.0,31,7.69,4,94,431.2857142857143
A2,A1,75,3.0,0,,1,43,
A1,A0,500,1.0,1,0.02,2,362,230.85714285714286
A0,A1,83,1.0,75,4.57,1,44,430.85714285714283
A2,A1,89,1.0,165,1.99,2,50,429.7142857142857
A1,A1,60,3.0,29,0.6,2,232,427.14285714285717
A1,A0,98,1.0,32,4.1,2,257,431.14285714285717
A1,A1,90,7.0,2,0.05,1,47,280.85714285714283
A0,A0,550,3.0,9,,1,61,430.7142857142857
A2,A1,75,1.0,124,7.98,3,160,429.2857142857143
A1,A0,125,2.0,7,1.09,1,47,429.0
A0,A0,380,6.0,3,2.05,1,123,427.57142857142856
A1,A1,68,2.0,42,3.96,5,47,427.7142857142857
A2,A1,72,1.0,10,0.54,1,175,430.85714285714283
A0,A1,47,7.0,2,,1,0,245.28571428571428
A1,A1,93,2.0,34,1.11,1,34,353.42857142857144
A1,A0,180,3.0,21,0.4,1,125,431.85714285714283
A0,A1,60,1.0,3,3.0,3,130,431.14285714285717
A0,A0,700,6.0,0,,1,9,
A1,A0,215,4.0,14,0.23,1,0,366.42857142857144
A0,A0,275,5.0,3,0.08,1,0,278.7142857142857
A0,A1,30,14.0,1,0.03,1,0,291.7142857142857
A0,A2,40,1.0,1,1.0,1,30,429.85714285714283
A0,A1,79,2.0,3,0.07,1,0,269.85714285714283
A2,A1,45,7.0,3,,2,360,431.0
A0,A2,80,5.0,0,,2,363,
A0,A1,50,1.0,0,,2,0,
A0,A0,612,1.0,15,3.52,1,91,430.0
A1,A1,275,3.0,20,0.34,1,257,421.85714285714283
A1,A1,50,5.0,0,,1,0,
A0,A0,210,1.0,0,,1,135,
A1,A0,169,4.0,6,0.56,1,16,415.85714285714283
